age,attrition,business_travel,daily_rate,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,salary,remote_work
42,No,travel_frequently,470.0634920634921,12,2,Unknown,593,1,F,3,2, research scientist ,3,Unknown,3796.67,9871.33,2,no,11,3.0,2,Part Time,1,19.0,3,3.0,5,0,2,45560.0,N
30,No,travel_rarely,556.2566609977324,2,3,life sciences,594,3,F,1,2, manufacturing director ,4,Unknown,4492.84,11681.39,2,no,20,4.0,3,Unknown,0,11.0,2,3.0,5,0,2,53914.08,Y
35,No,travel_rarely,436.4285714285714,22,3,life sciences,595,4,M,1,1, laboratory technician ,3,single,3525.0,9165.0,0,no,15,3.0,3,Full Time,0,Unknown,2,3.0,5,4,3,42300.0,N
31,No,travel_rarely,1032.4872861766066,7,3,Unknown,596,3,M,2,3, manager ,4,divorced,8339.32,21682.23,9,Unknown,21,4.0,3,Part Time,1,10.0,3,2.0,5,0,1,100071.84,Y
35,No,travel_rarely,501.32539682539687,1,3,Unknown,597,1,F,3,2, sales executive ,3,single,4049.17,10527.83,1,Unknown,16,3.0,4,Part Time,0,5.0,3,3.0,5,0,3,48590.0,Y
25,No,Unknown,290.03550973654063,13,1,Unknown,598,2,M,3,1, sales representative ,3,Unknown,2342.59,6090.75,1,Unknown,11,3.0,3,Unknown,0,7.0,1,3.0,7,0,6,28111.13,Y
32,No,travel_rarely,652.2698412698413,9,4,Unknown,599,1,F,3,2, research scientist ,4,married,5268.33,13697.67,1,Unknown,12,3.0,4,Full Time,1,6.0,2,Unknown,6,0,5,63220.0,N
47,Yes,Unknown,556.2566609977324,27,2,life sciences,600,2,F,4,2, sales executive ,3,Unknown,4492.84,11681.39,4,yes,12,3.0,4,Part Time,0,8.0,2,3.0,5,1,3,53914.11,N
30,No,travel_frequently,290.03550973654063,5,4,life sciences,601,2,M,2,1, research scientist ,4,divorced,2342.59,6090.75,9,no,12,3.0,2,Part Time,1,10.0,3,2.0,5,0,3,28111.13,Y
45,No,Unknown,1110.2619047619048,9,3,marketing,602,4,M,3,3, sales executive ,1,divorced,8967.5,23315.5,4,yes,12,3.0,3,Full Time,1,18.0,2,3.0,5,0,2,107610.0,N
36,No,travel_rarely,290.03550973654063,8,3,life sciences,603,1,M,2,1, human resources ,1,Unknown,2342.59,6090.75,0,Unknown,21,4.0,3,Unknown,0,Unknown,3,3.0,5,0,3,28111.08,Y
31,No,Unknown,290.03550973654063,11,4,Unknown,604,4,M,3,1, research scientist ,4,Unknown,2342.59,6090.75,3,Unknown,19,3.0,2,Part Time,1,Unknown,2,3.0,6,0,2,28111.13,Y
37,No,travel_frequently,306.73809523809524,21,2,medical,605,3,F,3,1, sales representative ,4,married,2477.5,6441.5,5,Unknown,15,3.0,2,Full Time,1,Unknown,3,3.0,5,0,0,29730.0,N
39,No,travel_rarely,536.9206349206349,2,3,life sciences,606,4,F,2,2, human resources ,4,Unknown,4336.67,11275.33,8,no,11,3.0,3,Part Time,2,13.0,2,3.0,5,0,4,52040.0,N
42,No,Unknown,556.2566609977324,14,2,Unknown,607,3,F,2,2, sales executive ,3,Unknown,4492.84,11681.39,7,Unknown,17,3.0,1,Part Time,0,Unknown,6,3.0,5,0,3,53914.11,Y
30,No,travel_rarely,1032.4872861766066,8,2,Unknown,608,3,M,3,3, sales executive ,3,Unknown,8339.32,21682.23,5,no,11,3.0,1,Part Time,1,Unknown,2,4.0,8,7,7,100071.84,N
50,No,Unknown,1795.1349206349207,1,2,medical,609,4,M,3,4, research director ,4,divorced,14499.17,37697.83,9,no,22,3.0,3,Full Time,1,32.0,1,2.0,5,1,3,173990.0,Y
59,No,travel_rarely,1032.4872861766066,1,2,Unknown,610,2,M,3,3, manager ,4,Unknown,8339.32,21682.23,3,yes,14,3.0,3,Unknown,1,14.0,1,1.0,6,0,4,100071.84,Y
54,No,Unknown,1032.4872861766066,2,4,life sciences,611,3,F,2,3, sales executive ,3,married,8339.32,21682.23,6,no,11,3.0,2,Part Time,1,13.0,4,3.0,9,7,0,100071.84,Y
56,No,Unknown,290.03550973654063,9,3,medical,612,1,F,3,1, research scientist ,3,married,2342.59,6090.75,2,no,19,3.0,2,Part Time,1,18.0,4,3.0,5,0,3,28111.13,N
48,No,Unknown,1742.1031746031747,1,4,Unknown,613,1,M,4,4, manager ,4,single,14070.83,36584.17,2,no,22,3.0,3,Full Time,0,Unknown,3,2.0,5,2,1,168850.0,Y
39,No,Unknown,556.2566609977324,9,3,life sciences,614,3,M,3,2, laboratory technician ,2,single,4492.84,11681.39,9,no,15,3.0,3,Part Time,0,9.0,2,2.0,5,0,3,53914.11,N
35,No,travel_rarely,446.0238095238095,8,4,technical degree,615,3,M,3,1, human resources ,3,Unknown,3602.5,9366.5,1,no,17,3.0,2,Full Time,0,6.0,2,1.0,5,1,4,43230.0,Y
42,No,travel_rarely,531.8650793650794,4,4,marketing,616,2,M,3,2, sales executive ,1,single,4295.83,11169.17,7,no,13,3.0,4,Unknown,0,Unknown,3,Unknown,6,1,5,51550.0,N
44,Yes,Unknown,302.92063492063494,10,4,Unknown,617,3,M,3,1, research scientist ,3,single,2446.67,6361.33,1,yes,11,3.0,3,Full Time,0,6.0,4,3.0,6,0,2,29360.0,N
29,No,travel_rarely,290.03550973654063,15,1,Unknown,618,2,F,1,1, research scientist ,4,married,2342.59,6090.75,0,yes,18,3.0,1,Part Time,1,6.0,2,2.0,5,1,3,28111.13,N
33,No,Unknown,290.03550973654063,2,3,human resources,619,2,M,3,1, human resources ,3,Unknown,2342.59,6090.75,1,no,13,3.0,4,Unknown,1,5.0,2,3.0,5,1,4,28111.08,Y
54,No,travel_frequently,1032.4872861766066,1,4,Unknown,620,4,F,3,3, manufacturing director ,3,Unknown,8339.32,21682.23,7,no,17,3.0,1,Part Time,1,33.0,2,1.0,5,1,4,100071.84,N
46,No,Unknown,1938.547619047619,4,2,Unknown,621,4,F,2,5, manager ,2,married,15657.5,40709.5,2,Unknown,14,3.0,3,Unknown,1,Unknown,2,3.0,11,0,8,187890.0,Y
30,No,non_travel,556.2566609977324,9,2,medical,622,3,F,3,2, manufacturing director ,3,single,4492.84,11681.39,7,yes,18,3.0,3,Part Time,0,10.0,3,3.0,8,1,7,53914.11,Y
32,Yes,travel_rarely,503.8015873015873,7,2,life sciences,623,4,M,3,2, laboratory technician ,3,Unknown,4069.17,10579.83,1,Unknown,18,3.0,1,Part Time,1,Unknown,3,3.0,10,1,1,48830.0,Y
40,Yes,Unknown,1032.4872861766066,25,4,Unknown,624,4,M,2,3, sales executive ,2,single,8339.32,21682.23,2,yes,12,3.0,3,Part Time,0,9.0,2,3.0,5,1,0,100071.84,Y
34,No,non_travel,209.34126984126985,26,1,Unknown,625,1,F,2,1, research scientist ,3,divorced,1690.83,4396.17,1,no,20,4.0,3,Part Time,3,5.0,2,3.0,5,0,0,20290.0,Y
39,No,travel_rarely,556.2566609977324,21,4,Unknown,626,1,M,2,2, sales executive ,4,married,4492.84,11681.39,3,Unknown,12,3.0,4,Part Time,2,8.0,2,4.0,5,1,4,53914.11,N
37,No,Unknown,309.1111111111111,4,1,Unknown,627,3,M,3,1, research scientist ,3,married,2496.67,6491.33,7,yes,15,3.0,4,Full Time,0,8.0,2,3.0,6,1,3,29960.0,N
33,No,Unknown,556.2566609977324,41,1,life sciences,628,41,M,3,2, sales executive ,4,married,4492.84,11681.39,6,Unknown,13,3.0,1,Part Time,0,8.0,2,4.0,5,1,2,53914.11,Y
39,No,non_travel,1032.4872861766066,25,2,Unknown,629,3,M,3,3, healthcare representative ,3,Unknown,8339.32,21682.23,3,no,21,4.0,2,Part Time,1,13.0,2,3.0,6,0,5,100071.84,N
52,No,travel_rarely,290.03550973654063,8,4,other,630,3,F,3,1, laboratory technician ,1,married,2342.59,6090.75,9,no,13,3.0,3,Part Time,0,12.0,2,1.0,5,0,4,28111.13,Y
36,No,Unknown,957.2539682539684,3,4,Unknown,631,1,F,3,2, sales executive ,2,single,7731.67,20102.33,3,yes,16,3.0,4,Full Time,0,15.0,3,3.0,5,0,1,92780.0,Y
36,No,Unknown,556.2566609977324,47,4,life sciences,632,47,M,2,2, laboratory technician ,4,single,4492.84,11681.39,1,Unknown,16,3.0,3,Part Time,0,10.0,2,2.0,10,1,8,53914.11,Y
24,No,travel_rarely,429.4126984126984,4,1,Unknown,633,4,F,3,2, sales executive ,3,married,3468.33,9017.67,1,yes,12,3.0,3,Unknown,2,Unknown,3,3.0,5,0,3,41619.96,Y
34,No,travel_rarely,290.03550973654063,1,3,life sciences,634,4,F,2,1, laboratory technician ,2,Unknown,2342.59,6090.75,5,no,17,3.0,1,Part Time,1,7.0,2,2.0,5,0,2,28111.13,N
28,No,Unknown,556.2566609977324,5,3,Unknown,635,4,M,3,2, sales executive ,1,single,4492.84,11681.39,0,Unknown,18,3.0,4,Part Time,0,Unknown,4,3.0,5,1,3,53914.11,Y
33,No,travel_rarely,290.03550973654063,4,4,medical,636,1,F,2,1, laboratory technician ,2,Unknown,2342.59,6090.75,8,no,11,3.0,4,Part Time,0,8.0,5,3.0,5,0,2,28111.13,Y
47,No,travel_rarely,556.2566609977324,14,3,medical,637,3,F,3,2, sales executive ,3,married,4492.84,11681.39,3,Unknown,17,3.0,3,Part Time,1,Unknown,4,2.0,5,1,2,53914.11,Y
40,Yes,Unknown,290.03550973654063,9,4,life sciences,638,4,M,3,1, laboratory technician ,1,single,2342.59,6090.75,3,Unknown,14,3.0,2,Part Time,0,15.0,3,1.0,5,1,0,28111.13,N
45,No,travel_rarely,290.03550973654063,49,3,technical degree,639,49,M,3,1, research scientist ,4,married,2342.59,6090.75,4,no,20,4.0,4,Part Time,1,Unknown,3,3.0,5,0,3,28111.13,Y
40,No,travel_rarely,556.2566609977324,9,2,Unknown,640,1,M,3,2, sales executive ,1,Unknown,4492.84,11681.39,0,Unknown,12,3.0,4,Part Time,0,Unknown,5,4.0,8,7,1,53914.11,Y
29,No,Unknown,913.404761904762,2,1,life sciences,641,1,M,3,2, healthcare representative ,4,Unknown,7377.5,19181.5,1,Unknown,19,3.0,4,Full Time,1,6.0,0,4.0,6,1,3,88530.0,Y
40,No,Unknown,556.2566609977324,14,2,life sciences,642,4,F,3,2, sales executive ,1,married,4492.84,11681.39,1,no,15,3.0,3,Part Time,1,5.0,2,3.0,5,1,2,53914.11,Y
43,No,Unknown,503.0793650793651,27,3,Unknown,643,4,M,4,1, laboratory technician ,2,divorced,4063.33,10564.67,5,Unknown,12,3.0,3,Full Time,1,Unknown,0,Unknown,6,0,2,48760.0,N
30,No,Unknown,220.8968253968254,7,3,Unknown,644,2,M,2,1, research scientist ,2,Unknown,1784.17,4638.83,1,no,12,3.0,2,Part Time,1,6.0,3,2.0,6,1,1,21410.0,Y
38,No,Unknown,800.2222222222223,2,2,Unknown,645,4,F,2,3, manufacturing director ,3,Unknown,6463.33,16804.67,3,Unknown,19,3.0,4,Unknown,1,10.0,6,4.0,5,0,2,77559.96,Y
37,No,travel_rarely,406.0952380952381,10,3,Unknown,646,2,F,3,1, research scientist ,2,married,3280.0,8528.0,1,Unknown,11,3.0,1,Full Time,1,8.0,2,1.0,8,7,7,39360.0,N
39,No,travel_rarely,556.2566609977324,12,3,medical,647,4,M,3,2, manufacturing director ,2,Unknown,4492.84,11681.39,4,no,21,4.0,3,Part Time,0,Unknown,3,3.0,5,1,0,53914.11,Y
36,No,travel_rarely,705.9206349206349,11,2,life sciences,648,11,M,4,2, healthcare representative ,1,divorced,5701.67,14824.33,6,no,20,4.0,1,Full Time,1,13.0,3,3.0,5,0,4,68420.0,Y
23,Yes,travel_rarely,411.5634920634921,8,1,medical,649,4,M,2,1, laboratory technician ,3,single,3324.17,8642.83,1,Unknown,11,3.0,1,Full Time,0,5.0,2,3.0,5,1,2,39890.0,Y
35,No,Unknown,508.6507936507937,2,4,Unknown,650,1,M,2,1, research scientist ,4,Unknown,4108.33,10681.67,0,yes,14,3.0,3,Full Time,0,6.0,2,4.0,5,1,4,49300.0,Y
31,No,travel_frequently,556.2566609977324,24,1,technical degree,651,4,F,3,2, manufacturing director ,4,single,4492.84,11681.39,2,Unknown,20,4.0,4,Part Time,0,9.0,3,2.0,5,1,4,53914.11,Y
38,No,travel_rarely,381.95238095238096,6,2,other,652,4,F,2,1, laboratory technician ,3,married,3085.0,8021.0,1,no,11,3.0,2,Unknown,1,5.0,3,3.0,5,0,4,37020.0,Y
35,No,Unknown,279.0873015873016,23,4,medical,653,2,M,1,1, laboratory technician ,3,married,2254.17,5860.83,0,Unknown,16,3.0,2,Part Time,1,6.0,2,4.0,5,0,3,27050.0,Y
40,No,Unknown,458.9206349206349,12,3,Unknown,654,2,F,3,2, healthcare representative ,1,Unknown,3706.67,9637.33,2,Unknown,12,3.0,2,Part Time,1,15.0,3,3.0,7,7,7,44480.0,Y
27,No,travel_frequently,245.4523809523809,48,2,Unknown,655,48,F,3,1, laboratory technician ,4,single,1982.5,5154.5,0,yes,14,3.0,3,Part Time,0,6.0,3,2.0,5,0,2,23790.0,Y
41,No,Unknown,556.2566609977324,8,3,Unknown,656,3,F,3,2, sales executive ,2,Unknown,4492.84,11681.39,5,no,21,4.0,3,Unknown,1,14.0,3,3.0,5,1,4,53914.08,Y
33,No,travel_rarely,566.1190476190476,15,4,marketing,657,2,M,3,2, sales executive ,3,single,4572.5,11888.5,1,no,14,3.0,2,Full Time,0,Unknown,2,2.0,10,0,9,54870.0,N
49,No,Unknown,1973.9841269841268,2,1,life sciences,658,2,M,3,5, research director ,4,married,15943.72,41453.67,3,no,15,3.0,4,Unknown,0,28.0,3,3.0,5,4,3,191324.64,N
36,No,non_travel,289.92063492063494,9,4,Unknown,659,1,M,4,1, laboratory technician ,2,Unknown,2341.67,6088.33,1,no,22,4.0,2,Part Time,0,5.0,3,3.0,5,0,2,28100.0,Y
41,No,Unknown,922.1746031746032,3,3,life sciences,660,3,M,2,2, sales executive ,2,divorced,7448.33,19365.67,2,Unknown,11,3.0,3,Full Time,1,14.0,5,3.0,5,0,4,89380.0,N
29,No,Unknown,290.03550973654063,41,4,medical,661,41,F,2,1, research scientist ,1,single,2342.59,6090.75,1,no,14,3.0,2,Part Time,0,5.0,3,1.0,5,0,4,28111.13,Y
31,No,non_travel,1025.142857142857,5,3,medical,662,2,M,3,2, manufacturing director ,1,Unknown,8280.0,21528.0,0,no,19,3.0,2,Full Time,0,10.0,2,3.0,9,1,7,99360.0,Y
36,Yes,travel_rarely,290.03550973654063,9,4,life sciences,663,3,M,2,1, sales representative ,1,single,2342.59,6090.75,7,no,23,4.0,2,Part Time,0,Unknown,4,Unknown,5,0,3,28111.13,N
43,No,travel_rarely,290.03550973654063,2,2,medical,664,4,F,4,1, research scientist ,3,Unknown,2342.59,6090.75,1,no,12,3.0,4,Part Time,2,6.0,3,2.0,5,1,4,28111.13,N
33,No,travel_frequently,556.2566609977324,18,3,life sciences,665,18,F,4,2, sales executive ,1,married,4492.84,11681.39,2,no,19,3.0,1,Part Time,2,Unknown,3,3.0,5,1,3,53914.11,N
44,No,Unknown,562.7142857142857,1,5,marketing,666,2,F,3,2, sales executive ,1,Unknown,4545.0,11817.0,5,Unknown,21,4.0,3,Full Time,1,9.0,2,2.0,4,1,3,54540.0,N
38,No,Unknown,556.2566609977324,29,5,life sciences,667,4,F,3,2, laboratory technician ,4,single,4492.84,11681.39,1,no,11,3.0,4,Part Time,0,10.0,2,3.0,10,9,9,53914.11,Y
50,No,Unknown,1933.492063492064,7,2,medical,668,2,F,2,5, research director ,3,divorced,15616.67,40603.33,5,Unknown,12,3.0,4,Unknown,1,Unknown,2,2.0,27,13,8,187400.04,N
59,No,travel_frequently,564.6746031746031,1,1,Unknown,669,1,F,2,2, sales executive ,3,single,4560.83,11858.17,7,no,11,3.0,4,Full Time,0,20.0,2,2.0,4,1,3,54730.0,N
40,No,travel_frequently,1393.1666666666667,1,4,life sciences,670,3,M,2,4, healthcare representative ,2,married,11252.5,29256.5,1,no,22,4.0,4,Full Time,1,22.0,3,2.0,22,11,11,135030.0,N
54,No,travel_rarely,1397.9126984126983,2,4,technical degree,671,1,F,3,3, research director ,3,Unknown,11290.83,29356.17,9,no,12,3.0,1,Full Time,1,16.0,5,1.0,4,0,3,135490.0,N
50,No,Unknown,1874.888888888889,47,3,Unknown,672,1,F,3,5, research director ,2,Unknown,15143.33,39372.67,3,yes,19,3.0,1,Full Time,0,28.0,1,2.0,8,0,7,181720.0,Y
54,No,non_travel,1582.7713464696226,26,3,Unknown,673,4,F,4,4, manager ,4,single,12783.92,33238.2,2,Unknown,12,3.0,3,Full Time,0,Unknown,3,3.0,5,4,4,153407.07,Y
24,No,Unknown,286.2063492063492,18,1,life sciences,674,2,M,3,1, laboratory technician ,3,married,2311.67,6010.33,0,no,12,3.0,3,Part Time,1,Unknown,2,3.0,5,1,2,27740.0,Y
37,No,travel_rarely,1032.4872861766066,3,3,life sciences,675,3,M,3,3, sales executive ,4,Unknown,8339.32,21682.23,2,no,12,3.0,1,Part Time,0,Unknown,3,3.0,5,1,3,100071.84,Y
30,No,travel_rarely,290.03550973654063,2,1,Unknown,676,2,M,2,1, laboratory technician ,4,single,2342.59,6090.75,0,no,13,3.0,4,Part Time,0,6.0,3,3.0,5,1,2,28111.13,Y
34,No,travel_frequently,290.03550973654063,10,4,Unknown,677,10,F,3,1, sales representative ,3,Unknown,2342.59,6090.75,6,no,18,3.0,4,Part Time,1,Unknown,3,3.0,4,1,2,28111.13,N
57,No,travel_rarely,973.8650793650794,24,2,Unknown,678,3,M,4,3, healthcare representative ,4,divorced,7865.83,20451.17,3,Unknown,16,3.0,2,Part Time,1,12.0,2,1.0,5,1,4,94390.0,Y
38,No,travel_rarely,556.2566609977324,1,4,life sciences,679,1,F,2,2, sales executive ,4,single,4492.84,11681.39,4,Unknown,22,3.0,3,Unknown,0,12.0,2,4.0,8,0,7,53914.08,N
41,Yes,travel_rarely,290.03550973654063,20,2,marketing,680,2,F,3,1, sales representative ,2,Unknown,2342.59,6090.75,1,yes,22,4.0,4,Part Time,0,4.0,5,2.0,4,0,2,28111.13,Y
42,No,Unknown,543.2142857142857,21,2,Unknown,681,3,F,3,2, manufacturing director ,3,divorced,4387.5,11407.5,2,Unknown,16,3.0,2,Part Time,1,11.0,5,3.0,5,0,2,52650.0,N
34,No,Unknown,393.6111111111112,10,4,Unknown,682,4,M,3,1, research scientist ,3,divorced,3179.17,8265.83,1,yes,17,3.0,4,Full Time,1,Unknown,4,4.0,5,2,0,38150.0,Y
30,Yes,Unknown,556.2566609977324,26,4,Unknown,683,3,F,2,2, sales executive ,1,Unknown,4492.84,11681.39,5,Unknown,15,3.0,3,Part Time,0,9.0,5,2.0,6,0,1,53914.11,Y
29,Yes,travel_rarely,246.484126984127,13,1,medical,684,13,M,2,1, research scientist ,4,single,1990.83,5176.17,1,Unknown,13,3.0,3,Part Time,0,4.0,3,Unknown,4,0,1,23890.0,Y
32,No,Unknown,290.03550973654063,4,2,Unknown,685,3,F,3,1, sales representative ,2,married,2342.59,6090.75,2,no,11,3.0,1,Part Time,1,Unknown,5,3.0,4,1,2,28111.13,N
25,No,Unknown,412.6984126984127,5,2,life sciences,686,2,M,4,2, healthcare representative ,1,Unknown,3333.33,8666.67,1,no,12,3.0,4,Unknown,2,6.0,2,3.0,6,1,5,39999.96,Y
53,No,Unknown,1814.2222222222224,3,4,Unknown,687,3,M,3,4, research director ,3,married,14653.33,38098.67,3,yes,16,3.0,4,Full Time,3,21.0,5,2.0,5,1,3,175840.0,Y
26,No,Unknown,556.2566609977324,11,2,medical,688,1,M,3,2, healthcare representative ,1,married,4492.84,11681.39,1,Unknown,13,3.0,3,Part Time,1,5.0,3,3.0,5,3,3,53914.11,Y
28,No,Unknown,290.03550973654063,8,2,Unknown,689,4,F,3,1, research scientist ,4,Unknown,2342.59,6090.75,1,no,21,4.0,4,Unknown,0,Unknown,3,3.0,5,0,2,28111.08,Y
28,No,travel_rarely,584.0714285714286,16,2,medical,690,2,M,4,2, healthcare representative ,1,single,4717.5,12265.5,0,Unknown,19,3.0,3,Unknown,0,9.0,2,3.0,8,0,7,56610.0,Y
58,No,Unknown,556.2566609977324,1,4,life sciences,691,4,M,1,2, healthcare representative ,3,divorced,4492.84,11681.39,2,yes,13,3.0,4,Part Time,1,Unknown,2,3.0,5,1,2,53914.11,Y
27,No,travel_rarely,290.03550973654063,5,3,Unknown,692,3,F,3,1, research scientist ,2,single,2342.59,6090.75,1,Unknown,12,3.0,2,Part Time,0,4.0,2,Unknown,4,1,2,28111.13,Y
54,No,travel_frequently,502.3571428571429,20,4,life sciences,693,4,F,3,2, research scientist ,3,Unknown,4057.5,10549.5,3,Unknown,12,3.0,4,Unknown,0,20.0,4,2.0,4,0,3,48690.0,N
40,No,travel_rarely,556.2566609977324,45,2,Unknown,694,45,M,1,2, sales executive ,4,married,4492.84,11681.39,2,Unknown,22,4.0,3,Unknown,3,Unknown,2,2.0,4,0,2,53914.08,Y
29,No,non_travel,479.6587301587302,2,3,life sciences,695,4,M,3,2, sales executive ,3,Unknown,3874.17,10072.83,1,Unknown,14,3.0,1,Part Time,1,Unknown,3,2.0,4,0,2,46490.0,Y
50,No,travel_rarely,1082.920634920635,10,3,Unknown,696,4,M,2,3, healthcare representative ,4,Unknown,8746.67,22741.33,6,no,15,3.0,4,Full Time,0,20.0,2,3.0,4,1,3,104960.0,N
24,Yes,travel_rarely,290.03550973654063,1,1,technical degree,697,1,F,3,1, sales representative ,2,single,2342.59,6090.75,1,yes,16,3.0,2,Part Time,0,6.0,4,3.0,5,1,4,28111.13,Y
30,No,Unknown,290.03550973654063,37,3,Unknown,698,37,M,3,1, laboratory technician ,4,married,2342.59,6090.75,4,Unknown,15,3.0,3,Part Time,1,9.0,3,1.0,5,1,4,28111.13,N
34,No,Unknown,285.5873015873016,2,4,Unknown,699,4,M,2,1, research scientist ,3,Unknown,2306.67,5997.33,3,Unknown,12,3.0,3,Part Time,1,14.0,3,3.0,7,5,7,27680.0,Y
33,Yes,travel_rarely,351.61904761904765,10,1,Unknown,700,1,M,1,1, laboratory technician ,4,divorced,2840.0,7384.0,7,no,13,3.0,1,Full Time,3,8.0,2,3.0,4,1,3,34080.0,N
36,No,non_travel,1032.4872861766066,30,4,medical,701,2,M,3,3, sales executive ,4,single,8339.32,21682.23,1,Unknown,14,3.0,4,Part Time,0,Unknown,3,2.0,10,9,7,100071.84,Y
41,No,non_travel,556.2566609977324,10,2,Unknown,702,4,M,3,2, sales executive ,4,single,4492.84,11681.39,7,no,14,3.0,4,Part Time,0,Unknown,3,3.0,14,1,10,53914.11,Y
39,No,travel_frequently,387.4206349206349,8,1,Unknown,703,3,F,3,1, laboratory technician ,3,married,3129.17,8135.83,1,no,11,3.0,1,Full Time,1,Unknown,3,3.0,8,0,7,37550.0,Y
26,No,travel_rarely,556.2566609977324,28,2,marketing,704,1,M,3,2, sales executive ,2,married,4492.84,11681.39,1,Unknown,20,4.0,4,Unknown,2,Unknown,5,4.0,5,1,4,53914.08,Y
24,Yes,travel_frequently,290.03550973654063,7,3,Unknown,705,1,F,3,1, laboratory technician ,3,Unknown,2342.59,6090.75,1,Unknown,16,3.0,4,Part Time,1,6.0,4,3.0,6,1,2,28111.13,Y
27,No,Unknown,225.6428571428572,6,4,Unknown,706,1,F,2,1, research scientist ,3,divorced,1822.5,4738.5,0,no,12,3.0,3,Part Time,2,6.0,5,2.0,5,0,3,21870.0,Y
27,Yes,travel_rarely,290.03550973654063,2,1,marketing,707,3,M,3,1, sales representative ,1,divorced,2342.59,6090.75,0,no,11,3.0,2,Part Time,1,5.0,3,3.0,4,0,2,28111.13,Y
50,Yes,Unknown,556.2566609977324,8,2,technical degree,708,2,M,3,2, sales executive ,3,married,4492.84,11681.39,3,Unknown,14,3.0,1,Part Time,1,18.0,4,3.0,4,1,3,53914.11,N
23,No,travel_rarely,290.03550973654063,49,1,Unknown,709,2,M,3,1, laboratory technician ,1,Unknown,2342.59,6090.75,1,no,14,3.0,4,Part Time,1,5.0,2,4.0,4,0,2,28111.13,Y
39,No,travel_rarely,556.2566609977324,24,3,Unknown,710,3,F,4,2, human resources ,2,Unknown,4492.84,11681.39,9,Unknown,15,3.0,3,Part Time,1,Unknown,3,1.0,8,3,6,53914.11,N
52,No,non_travel,439.3174603174604,19,4,medical,711,4,M,3,1, research scientist ,4,Unknown,3548.33,9225.67,0,no,18,3.0,1,Full Time,1,Unknown,3,3.0,4,1,2,42580.0,Y
26,Yes,Unknown,549.5079365079365,8,3,Unknown,712,4,M,2,2, sales executive ,1,single,4438.33,11539.67,6,no,17,3.0,3,Part Time,0,Unknown,2,2.0,4,1,2,53260.0,Y
54,No,Unknown,565.9126984126984,19,4,Unknown,713,4,F,3,2, manufacturing director ,1,divorced,4570.83,11884.17,9,yes,11,3.0,2,Unknown,2,Unknown,4,3.0,5,1,4,54849.96,Y
37,No,travel_rarely,287.031746031746,10,1,life sciences,714,4,F,3,1, research scientist ,1,divorced,2318.33,6027.67,0,yes,13,3.0,2,Part Time,2,Unknown,3,2.0,5,4,3,27820.0,N
50,No,travel_rarely,1819.8968253968253,2,3,Unknown,715,3,M,3,4, research director ,3,Unknown,14699.17,38217.83,5,Unknown,16,3.0,4,Full Time,0,Unknown,3,3.0,4,0,3,176390.0,N
42,No,Unknown,625.4444444444445,1,2,life sciences,716,4,F,2,2, manufacturing director ,4,married,5051.67,13134.33,9,Unknown,13,3.0,4,Full Time,1,8.0,4,3.0,4,0,2,60620.0,N
38,No,travel_frequently,648.7619047619048,12,3,Unknown,717,1,M,2,2, healthcare representative ,1,Unknown,5240.0,13624.0,2,Unknown,15,3.0,3,Unknown,1,Unknown,3,2.0,4,1,2,62880.0,N
25,No,travel_rarely,353.26984126984127,2,1,medical,718,1,M,4,1, research scientist ,1,single,2853.33,7418.67,7,no,13,3.0,3,Full Time,0,Unknown,3,2.0,4,0,1,34240.0,N
32,No,Unknown,556.2566609977324,8,2,Unknown,719,3,F,4,2, research scientist ,3,married,4492.84,11681.39,5,Unknown,12,3.0,3,Part Time,1,9.0,3,2.0,5,1,3,53914.11,Y
25,No,Unknown,432.7142857142857,3,1,Unknown,720,3,M,3,2, sales executive ,1,Unknown,3495.0,9087.0,1,yes,18,3.0,4,Part Time,0,5.0,3,3.0,5,0,3,41940.0,Y
42,No,Unknown,556.2566609977324,3,3,Unknown,721,3,F,4,2, laboratory technician ,4,married,4492.84,11681.39,2,yes,13,3.0,2,Unknown,1,17.0,1,2.0,5,1,3,53914.08,Y
33,No,Unknown,290.03550973654063,3,2,human resources,722,4,M,3,1, human resources ,2,divorced,2342.59,6090.75,3,yes,11,3.0,3,Part Time,1,Unknown,4,4.0,4,0,3,28111.13,N
29,No,travel_rarely,261.23809523809524,7,1,medical,723,1,F,2,1, laboratory technician ,4,Unknown,2110.0,5486.0,6,no,14,3.0,3,Part Time,3,8.0,5,3.0,4,0,3,25320.0,N
38,No,non_travel,584.5873015873017,10,3,Unknown,724,3,F,3,2, sales executive ,4,Unknown,4721.67,12276.33,1,yes,13,3.0,2,Full Time,0,6.0,1,3.0,5,1,3,56660.0,Y
45,No,travel_rarely,290.03550973654063,1,4,Unknown,725,4,F,3,1, laboratory technician ,4,divorced,2342.59,6090.75,3,no,14,3.0,4,Unknown,2,8.0,2,3.0,5,0,2,28111.08,N
